搜索词,ID,项目名称,造价(百万),项目阶段,省份,城市,公布时间,区域,建面(㎡),行业分类,纬度,经度
污水,1231577,安康市镇坪县生活垃圾无害化处理站项目(陕西省水务集团污水处理有限公司镇坪垃圾处理分公司),100.0,设计,陕西省,安康市,2021-07-12,华西区,,公用事业设施,32.7165184,108.9912989
污水,804678,德阳市天元城市生活污水处理厂提标扩容项目 (德阳市杰阳排水有限公司) v.3,390.0,主体工程中标/开工,四川省,德阳市,2021-07-09,华西区,,公用事业设施,31.1244028,104.39013
污水,1230238,污水处理厂建设项目 (黑龙江省齐齐哈尔金锣水务有限公司),80.82,主体工程中标/开工,黑龙江省,齐齐哈尔市,2021-07-09,华北区,,公用事业设施,47.3392424,123.9495373
污水,1045853,苏州新区白荡污水处理厂 (二期) 扩建及提标改造工程(EPC)(苏州高新污水处理有限公司) v.2,285.13,主体工程中标/开工,江苏省,苏州市,2021-07-09,华东区,,公用事业设施,31.3016935,120.5810725
污水,1229862,常熟市水务局常熟市农村分散式生活污水治理(四期)项目(PPP) (常熟市水务局),320.65,构思,江苏省,苏州市,2021-07-07,华东区,,公用事业设施,31.3016935,120.5810725
污水,1229008,兴仁市煤矿山片区污水处理系统建设工程 (兴仁市雨露水利水电发展有限责任公司),580.0,截标后,贵州省,黔西南布依族苗族自治州,2021-07-06,华西区,,公用事业设施,25.0925381,104.9019205
污水,1227142,桦南县化工园区污水处理厂项目 (桦南县经济开发区管理委员会 ),50.0,文件草议,黑龙江省,佳木斯市,2021-07-06,华北区,,公用事业设施,47.02157,132.044137
污水,1154868,洛阳市红山乡污水处理厂工程(EPC) (洛阳市城市管理局) v.2,122.0,主体工程中标/开工,河南省,洛阳市,2021-07-06,华北区,,公用事业设施,34.6196539,112.4477046
污水,1230190,定安县雷鸣镇北斗等8个行政村农村生活污水治理工程(EPC)(定安县生态环境局),105.0,施工单位招标,海南省,定安县,2021-07-06,华南区,,公用事业设施,19.485833,110.305556
污水,1194499,南马镇西区污水处理厂一期改扩建工程(EPC) (物产中大(东阳)净水科技有限公司) v.2,60.0,主体工程中标/开工,浙江省,金华市,2021-07-05,华东区,,公用事业设施,29.1080344,119.6486487
污水,1213375,怀柔污水处理厂提标扩建工程(北京市京怀水质净化厂、北京市怀柔区水务局) v.2,70.0,设计,北京,怀柔区,2021-07-05,华北区,,公用事业设施,40.3154808,116.626028
污水,1126193,魏县经济开发区污水处理厂二期工程(EPC)(河北聚银企业管理服务有限公司),402.0,主体工程中标/开工,河北省,邯郸市,2021-07-02,华北区,,公用事业设施,36.6107711,114.4857072
污水,783080,"来宾市三江口节能环保生态产业园及丝绸特色小镇 (含:热电联产(一期),污水处理厂（一期）)(EPC)( 广西来宾雅居乐节能环保科技有限公司(隶属:广州雅居乐固体废物处理有限公司)(合资经营(香港))) v.3",1000.0,主体工程中标/开工,广西省,来宾市,2021-06-30,华南区,,住宅/公用事业设施/办公楼/工业/电力/零售,23.7532648,109.2169807
污水,1123606,合山市管网修复和污水处理厂改造工程PPP项目(合山市住房和城乡建设局) v.2,308.65,主体工程中标/开工,广西省,来宾市,2021-06-30,华南区,,公用事业设施/基础建设,23.7532648,109.2169807
污水,1216162,张家港市塘桥镇生活污水达标区建设项目 (EPC) (张家港市东部新城投资发展有限公司),101.35,截标后,江苏省,苏州市,2021-06-30,华东区,,公用事业设施/基础建设,31.3016935,120.5810725
污水,1183256,邳州经济开发区化工污水处理厂 (EPC) (邳州经开控股集团有限公司) (江苏邳州经济开发区管理委员会) v.2,55.22,主体工程中标/开工,江苏省,徐州市,2021-06-30,华东区,,公用事业设施/办公楼,34.2665258,117.1810431
污水,1128347,济南市市中区农村污水治理二期工程EPC (济南市市中区水务局) v.2,110.0,主体工程中标/开工,山东省,济南市,2021-06-30,华东区,,公用事业设施,36.6661305,117.0199472
污水,800731,"合肥经济技术开发区污水处理厂四期工程(巢湖城市建设投资有限公司,合肥经济技术开发区建设发展局) v.3",104.81,主体工程中标/开工,安徽省,合肥市,2021-06-30,华东区,,公用事业设施,31.8665676,117.281428
污水,1215464,河源市源城污水处理厂扩建工程(河源市源城区经济技术开发有限公司),44.29,设计,广东省,河源市,2021-06-29,华南区,,公用事业设施,24.1014769,115.0577538
污水,1015911,丹河新城污水处理厂及配套管网工程(一期)项目(EPC) (晋城市丹河新城水循环利用有限公司) v.2,100.0,主体工程中标/开工,山西省,晋城市,2021-06-28,华北区,,公用事业设施/办公楼/基础建设,35.4913132,112.8454497
污水,991287,江门市银湖湾滨海污水处理厂一期工程 (江门市银湖湾滨海新区开发有限公司) v.2,350.0,设计,广东省,江门市,2021-06-25,华南区,,公用事业设施,22.5816619,113.0761073
污水,1200783,泰顺县雅阳镇污水处理厂迁建工程 (泰顺县水务集团有限公司)v.2,131.55,设计,浙江省,温州市,2021-06-25,华东区,,公用事业设施,27.9963899,120.695345
污水,1077158,滨海城区基础设施项目污水处理及垃圾中转工程项目（锦州大有经济区开发建设有限公司） v.2,81.0,主体工程中标/开工,辽宁省,锦州市,2021-06-25,华北区,,公用事业设施/办公楼,41.494444,121.615278
污水,1155448,监利县城西污水处理厂及配套管网工程（PPP） (监利市住房和城乡建设局) v.2,187.0,设计,湖北省,荆州市,2021-06-25,华南区,,公用事业设施,30.3375612,112.2337264
污水,1199806,普兰店区第二污水处理厂(EPC) (大连市普兰店区住房和城乡建设局),200.0,构思,辽宁省,大连市,2021-06-25,华北区,,公用事业设施,38.9181714,121.6282945
污水,1104892,兴化市城区污水处理厂扩容工程 (兴化市城南污水处理厂) v.2,70.0,设计,江苏省,泰州市,2021-06-24,华东区,,公用事业设施,32.4579729,119.9181174
污水,1200268,锡沂高新区新建工业污水处理厂及尾水导流工程 (EPC) (江苏锡沂水务有限公司) (新沂市沭东新城投资开发有限公司) v.2,169.04,主体工程中标/开工,江苏省,徐州市,2021-06-24,华东区,,公用事业设施,34.2665258,117.1810431
污水,975731,新建红菱污水厂项目(PPP) (沈阳市苏家屯区农业技术推广与行政执法中心) v.2,103.0,主体工程中标/开工,辽宁省,沈阳市,2021-06-23,华北区,,公用事业设施,41.8026095,123.4279105
污水,1180651,丰源污水预处理厂项目(山东丰源产业发展有限公司),100.0,构思,山东省,枣庄市,2021-06-22,华东区,,公用事业设施/办公楼,34.8108822,117.3178922
污水,1217628,十二师市政基础设施供排水项目-西山新区（乌鲁木齐工业园区污水处理厂）尾水库及配套输水管网项目(新疆天恒基水务有限公司),300.0,设计,新疆,乌鲁木齐市,2021-06-22,华西区,,公用事业设施,43.8244074,87.6139038
污水,1220325,水资源分质结晶综合利用项目（浓盐水项目）(污水处理厂)(安徽临涣工业园循环经济发展有限公司),500.0,主体工程中标/开工,安徽省,淮北市,2021-06-22,华东区,,公用事业设施/办公楼,33.9566098,116.7928916
污水,1182135,范县城区污水处理厂扩建工程项目 (范县住房和城乡建设局)(范县城市综合管理局) v.2,100.0,设计,河南省,濮阳市,2021-06-21,华北区,,公用事业设施,35.7631348,115.0234071
污水,1182625,孟津县城第一污水处理厂提标改造及扩建工程 (孟津县水务投资发展有限公司),150.0,设计,河南省,洛阳市,2021-06-21,华北区,,公用事业设施,34.6196539,112.4477046
污水,1127129,邯郸市肥乡区污水处理厂项目(肥乡县城市管理和综合行政执法局),74.0,主体工程中标/开工,河北省,邯郸市,2021-06-21,华北区,,公用事业设施,36.6107711,114.4857072
污水,1219660,锦州义县七里河经济开发区产业园污水处理厂建设项目(锦州七里河经济开发区管理委员会),100.0,构思,辽宁省,锦州市,2021-06-21,华北区,,公用事业设施,41.494444,121.615278
污水,1208749,衡阳江东污水处理厂提标改造工程项目（EPC）（衡阳鑫远水务有限公司） v.2,79.0,设计,湖南省,衡阳市,2021-06-21,华南区,,公用事业设施,26.8971308,112.5666191
污水,723573,巢湖市半岛污水处理厂及配套管网工程 (巢湖市住房和城乡建设局) v.3,300.0,设计,安徽省,合肥市,2021-06-21,华东区,,公用事业设施,31.8665676,117.281428
污水,1159621,剑阁县县城污水处理厂提标升级改造及配套管网项目 (剑阁县住房和城乡建设局) v.2,65.06,设计,四川省,广元市,2021-06-20,华西区,,公用事业设施,32.2685578,105.8395358
污水,1196958,通江县乡镇污水处理厂建设项目(通江县住房和城乡建设局),100.0,施工单位招标,四川省,巴中市,2021-06-20,华西区,,公用事业设施,32.040248,107.062301
污水,1197387,"安淮污水处理厂工程 (肥西县城乡建设投资(集团)有限公司,合肥市肥西县住房和城乡建设局) v.2",700.0,室内装修/封顶后分包工程,安徽省,合肥市,2021-06-20,华东区,,公用事业设施,31.8665676,117.281428
污水,1164637,启东市江海污水处理厂(二期)工程(EPC) (启东市江海污水处理有限公司) v.2,65.24,主体工程中标/开工,江苏省,南通市,2021-06-18,华东区,,公用事业设施,31.9827896,120.8904588
污水,969914,海阳市乡村污水治理项目(PPP项目)(烟台市生态环境局海阳分局) v.2,1000.0,设计,山东省,烟台市,2021-06-16,华东区,,公用事业设施/基础建设/社区,37.461928,121.4425255
污水,1219343,海南省保亭黎族苗族自治县陵水河流域农村污水治理工程 (保亭黎族苗族自治县生态环境局),300.0,设计,海南省,保亭黎族苗族自治县,2021-06-16,华南区,,公用事业设施,18.594444,109.648333
污水,1218668,永兴县九个建制镇污水处理设施建设项目（PPP） （永兴县住房和城乡建设局）,100.0,构思,湖南省,郴州市,2021-06-16,华南区,,公用事业设施,25.7733919,113.009431
污水,1218231,延安高新区未来科技城基础设施配套工程(一期)-污水处理厂项目(EPC) (延安市东新区投资开发建设有限公司),300.0,截标后,陕西省,延安市,2021-06-15,华西区,,公用事业设施,36.5963951,109.4855629
污水,1218866,禄丰县硅产业园集中污水处理厂及配套管网建设工程(EPC)(云南恒通水务投资有限公司),90.5,截标后,云南省,楚雄彝族自治州,2021-06-15,华西区,,公用事业设施,25.4320355,101.7047854
污水,1209492,师宗县城镇污水治理及管网工程建设项目 (师宗县住房和城乡建设局),300.0,构思,云南省,曲靖市,2021-06-14,华西区,,公用事业设施/基础建设,25.4936418,103.7943084
污水,840079,新乡经济技术开发区绿色纤维专业园区污水处理厂工程 (新乡经济技术开发区管理委员会国土规划建设管理局) v.2,320.0,主体工程中标/开工,河南省,新乡市,2021-06-14,华北区,,公用事业设施,35.308611,114.051111
污水,706779,红岩污水处理厂改扩建项目(PPP) (新津县水务局) v.3,654.76,主体工程中标/开工,四川省,成都市,2021-06-11,华西区,,公用事业设施/文娱康乐,30.6598628,104.0633717
污水,1216073,湄潭县农生活污水综合治理一期 (贵州湄潭兴湄水利投资有限责任公司),308.72,构思,贵州省,遵义市,2021-06-11,华西区,,公用事业设施,27.7254142,107.0269573
污水,1183428,日处理5万吨污水处理厂二期项目(未建2.5万吨) (山东省滨州市2021-W022号马颊河以北、埕口水库以西公共管理与公共服务设施用地项目)(无棣县鲁北凌霞污水处理有限公司、山东三岳化工有限公司),200.0,构思,山东省,滨州市,2021-06-11,华东区,,公用事业设施,37.3821206,117.9647262
污水,988883,滕州市(城区)第四污水处理厂 (滕州市城乡水务局) v.3,250.0,主体工程中标/开工,山东省,枣庄市,2021-06-10,华东区,,公用事业设施,34.8108822,117.3178922
污水,1216425,简阳市高铁污水处理厂项目（简阳市兴泽供排水有限公司 ）,140.0,设计,四川省,成都市,2021-06-10,华西区,,公用事业设施,30.6598628,104.0633717
污水,1183453,宁夏平罗工业园区红崖子园污水处理厂建设 (平罗县德渊红崖子园污水处理有限公司) v.3,139.71,主体工程中标/开工,宁夏省,石嘴山市,2021-06-09,华西区,,公用事业设施/办公楼,38.9868531,106.3771974
污水,1176694,滁州市南谯新区污水处理厂二期扩建工程 (滁州市南谯区国有资产运营有限公司) v.3,44.31,主体工程中标/开工,安徽省,滁州市,2021-06-08,华东区,,公用事业设施,32.3027377,118.3139455
污水,1029233,振安产业园区鸭绿江分区污水处理厂新建项目(EPC)（丹东市振安区鸭绿江街道办事处） v.2,90.2,主体工程中标/开工,辽宁省,丹东市,2021-06-08,华北区,,公用事业设施,40.5791477,124.4407146
污水,1204711,范县城南污水处理厂建设及配套管网工程项目 (范县住房和城乡建设局)(范县城市综合管理局) v.2,161.0,设计,河南省,濮阳市,2021-06-07,华北区,,公用事业设施/基础建设,35.7631348,115.0234071
污水,975968,中派污水处理厂扩容改造工程 (合肥市肥西县住房和城乡建设局) v.3,77.0,主体工程中标/开工,安徽省,合肥市,2021-06-04,华东区,,公用事业设施,31.8665676,117.281428
污水,1134281,丰宁县清源污水处理厂扩容提标改造及配套管网工程 (EPC)(丰宁满族自治县住房和城乡规划建设局) v.2,285.91,主体工程中标/开工,河北省,承德市,2021-06-03,华北区,,公用事业设施,40.9507147,117.9567031
